# YYYY MM DD HHMM  Lon(deg)  Lat(deg)  Dist(AU)
2024 09 17 0000  283.395198  2.875426  13.870316
2024 09 18 0000  283.348756  2.873248  13.853030
2024 09 19 0000  283.303345  2.871045  13.835842
2024 09 20 0000  283.258977  2.868816  13.818747
2024 09 21 0000  283.215663  2.866563  13.801739
2024 09 22 0000  283.173415  2.864286  13.784815
2024 09 23 0000  283.132244  2.861987  13.767969
2024 09 24 0000  283.092163  2.859666  13.751196
2024 09 25 0000  283.053183  2.857324  13.734491
2024 09 26 0000  283.015314  2.854963  13.717847
2024 09 27 0000  282.978567  2.852583  13.701261
2024 09 28 0000  282.942953  2.850186  13.684726
2024 09 29 0000  282.908481  2.847772  13.668236
2024 09 30 0000  282.875159  2.845344  13.651786
2024 10 01 0000  282.842997  2.842903  13.635370
2024 10 02 0000  282.812001  2.840449  13.618982
2024 10 03 0000  282.782179  2.837984  13.602617
2024 10 04 0000  282.753537  2.835509  13.586268
2024 10 05 0000  282.726081  2.833026  13.569930
2024 10 06 0000  282.699817  2.830536  13.553598
2024 10 07 0000  282.674748  2.828040  13.537264
2024 10 08 0000  282.650879  2.825539  13.520925
2024 10 09 0000  282.628213  2.823035  13.504573
2024 10 10 0000  282.606754  2.820529  13.488203
2024 10 11 0000  282.586502  2.818022  13.471810
2024 10 12 0000  282.567460  2.815516  13.455388
2024 10 13 0000  282.549629  2.813010  13.438933
2024 10 14 0000  282.533009  2.810507  13.422437
2024 10 15 0000  282.517601  2.808007  13.405898
2024 10 16 0000  282.503406  2.805511  13.389309
2024 10 17 0000  282.490424  2.803020  13.372666
2024 10 18 0000  282.478656  2.800534  13.355963
2024 10 19 0000  282.468103  2.798055  13.339197
2024 10 20 0000  282.458766  2.795583  13.322362
2024 10 21 0000  282.450646  2.793120  13.305453
2024 10 22 0000  282.443745  2.790666  13.288466
2024 10 23 0000  282.438064  2.788221  13.271396
2024 10 24 0000  282.433603  2.785789  13.254236
2024 10 25 0000  282.430362  2.783368  13.236983
2024 10 26 0000  282.428341  2.780961  13.219631
2024 10 27 0000  282.427538  2.778569  13.202174
2024 10 28 0000  282.427952  2.776193  13.184608
2024 10 29 0000  282.429581  2.773834  13.166927
2024 10 30 0000  282.432421  2.771494  13.149127
2024 10 31 0000  282.436470  2.769173  13.131201
2024 11 01 0000  282.441722  2.766873  13.113146
2024 11 02 0000  282.448175  2.764595  13.094956
2024 11 03 0000  282.455823  2.762340  13.076625
2024 11 04 0000  282.464659  2.760109  13.058150
2024 11 05 0000  282.474678  2.757904  13.039526
2024 11 06 0000  282.485874  2.755726  13.020747
2024 11 07 0000  282.498238  2.753574  13.001809
2024 11 08 0000  282.511763  2.751452  12.982708
2024 11 09 0000  282.526441  2.749359  12.963440
2024 11 10 0000  282.542263  2.747296  12.943999
2024 11 11 0000  282.559222  2.745264  12.924383
2024 11 12 0000  282.577308  2.743264  12.904587
2024 11 13 0000  282.596513  2.741297  12.884608
2024 11 14 0000  282.616828  2.739363  12.864442
2024 11 15 0000  282.638245  2.737463  12.844085
2024 11 16 0000  282.660758  2.735597  12.823535
2024 11 17 0000  282.684357  2.733766  12.802787
2024 11 18 0000  282.709036  2.731971  12.781838
2024 11 19 0000  282.734788  2.730212  12.760685
2024 11 20 0000  282.761605  2.728492  12.739324
2024 11 21 0000  282.789478  2.726809  12.717750
2024 11 22 0000  282.818400  2.725167  12.695962
2024 11 23 0000  282.848362  2.723564  12.673954
2024 11 24 0000  282.879353  2.722003  12.651724
2024 11 25 0000  282.911365  2.720485  12.629268
2024 11 26 0000  282.944386  2.719010  12.606582
2024 11 27 0000  282.978405  2.717579  12.583663
2024 11 28 0000  283.013412  2.716195  12.560507
2024 11 29 0000  283.049394  2.714856  12.537111
2024 11 30 0000  283.086338  2.713566  12.513472
2024 12 01 0000  283.124233  2.712323  12.489588
2024 12 02 0000  283.163064  2.711131  12.465453
2024 12 03 0000  283.202817  2.709988  12.441067
2024 12 04 0000  283.243479  2.708897  12.416426
2024 12 05 0000  283.285034  2.707858  12.391527
2024 12 06 0000  283.327468  2.706871  12.366369
2024 12 07 0000  283.370765  2.705938  12.340948
2024 12 08 0000  283.414911  2.705060  12.315263
2024 12 09 0000  283.459889  2.704235  12.289312
2024 12 10 0000  283.505685  2.703466  12.263092
2024 12 11 0000  283.552284  2.702753  12.236603
2024 12 12 0000  283.599670  2.702096  12.209842
2024 12 13 0000  283.647830  2.701495  12.182808
2024 12 14 0000  283.696751  2.700952  12.155501
2024 12 15 0000  283.746417  2.700466  12.127917
2024 12 16 0000  283.796816  2.700039  12.100057
2024 12 17 0000  283.847935  2.699671  12.071917
2024 12 18 0000  283.899759  2.699362  12.043498
2024 12 19 0000  283.952274  2.699114  12.014797
2024 12 20 0000  284.005467  2.698927  11.985813
2024 12 21 0000  284.059322  2.698803  11.956544
2024 12 22 0000  284.113824  2.698742  11.926988
2024 12 23 0000  284.168957  2.698745  11.897146
2024 12 24 0000  284.224705  2.698813  11.867014
2024 12 25 0000  284.281051  2.698947  11.836593
2024 12 26 0000  284.337978  2.699148  11.805880
2024 12 27 0000  284.395468  2.699417  11.774875
2024 12 28 0000  284.453503  2.699754  11.743576
2024 12 29 0000  284.512065  2.700161  11.711984
2024 12 30 0000  284.571135  2.700639  11.680097
2024 12 31 0000  284.630693  2.701187  11.647914
2025 01 01 0000  284.690719  2.701807  11.615435
2025 01 02 0000  284.751194  2.702500  11.582660
2025 01 03 0000  284.812097  2.703266  11.549588
2025 01 04 0000  284.873408  2.704106  11.516220
2025 01 05 0000  284.935105  2.705020  11.482556
2025 01 06 0000  284.997170  2.706009  11.448597
2025 01 07 0000  285.059582  2.707073  11.414342
2025 01 08 0000  285.122321  2.708213  11.379792
2025 01 09 0000  285.185368  2.709428  11.344949
2025 01 10 0000  285.248705  2.710720  11.309812
2025 01 11 0000  285.312313  2.712089  11.274383
2025 01 12 0000  285.376173  2.713536  11.238662
2025 01 13 0000  285.440268  2.715060  11.202650
2025 01 14 0000  285.504579  2.716664  11.166348
2025 01 15 0000  285.569087  2.718347  11.129756
2025 01 16 0000  285.633774  2.720111  11.092876
2025 01 17 0000  285.698621  2.721956  11.055707
2025 01 18 0000  285.763608  2.723884  11.018252
2025 01 19 0000  285.828715  2.725895  10.980509
2025 01 20 0000  285.893921  2.727990  10.942481
2025 01 21 0000  285.959205  2.730170  10.904168
2025 01 22 0000  286.024545  2.732437  10.865570
2025 01 23 0000  286.089919  2.734791  10.826690
2025 01 24 0000  286.155304  2.737233  10.787529
2025 01 25 0000  286.220679  2.739764  10.748086
2025 01 26 0000  286.286018  2.742385  10.708365
2025 01 27 0000  286.351298  2.745097  10.668366
2025 01 28 0000  286.416494  2.747901  10.628090
2025 01 29 0000  286.481581  2.750797  10.587540
2025 01 30 0000  286.546535  2.753786  10.546718
2025 01 31 0000  286.611328  2.756869  10.505625
2025 02 01 0000  286.675937  2.760047  10.464263
2025 02 02 0000  286.740334  2.763320  10.422636
2025 02 03 0000  286.804495  2.766688  10.380745
2025 02 04 0000  286.868395  2.770152  10.338593
2025 02 05 0000  286.932010  2.773713  10.296183
2025 02 06 0000  286.995315  2.777371  10.253518
2025 02 07 0000  287.058288  2.781126  10.210599
2025 02 08 0000  287.120903  2.784980  10.167431
2025 02 09 0000  287.183138  2.788933  10.124016
2025 02 10 0000  287.244970  2.792986  10.080356
2025 02 11 0000  287.306375  2.797140  10.036453
2025 02 12 0000  287.367328  2.801396  9.992312
2025 02 13 0000  287.427805  2.805754  9.947933
2025 02 14 0000  287.487781  2.810217  9.903321
2025 02 15 0000  287.547230  2.814785  9.858476
2025 02 16 0000  287.606127  2.819459  9.813403
2025 02 17 0000  287.664444  2.824241  9.768103
2025 02 18 0000  287.722154  2.829132  9.722580
2025 02 19 0000  287.779229  2.834133  9.676836
2025 02 20 0000  287.835639  2.839245  9.630875
2025 02 21 0000  287.891357  2.844469  9.584698
2025 02 22 0000  287.946351  2.849807  9.538310
2025 02 23 0000  288.000592  2.855259  9.491712
2025 02 24 0000  288.054047  2.860827  9.444910
2025 02 25 0000  288.106686  2.866512  9.397905
2025 02 26 0000  288.158476  2.872315  9.350701
2025 02 27 0000  288.209383  2.878236  9.303302
2025 02 28 0000  288.259374  2.884277  9.255712
2025 03 01 0000  288.308417  2.890438  9.207935
2025 03 02 0000  288.356476  2.896721  9.159974
2025 03 03 0000  288.403520  2.903125  9.111834
2025 03 04 0000  288.449516  2.909651  9.063519
2025 03 05 0000  288.494431  2.916301  9.015033
2025 03 06 0000  288.538234  2.923074  8.966381
2025 03 07 0000  288.580894  2.929973  8.917567
2025 03 08 0000  288.622377  2.936997  8.868595
2025 03 09 0000  288.662653  2.944148  8.819469
2025 03 10 0000  288.701689  2.951427  8.770193
2025 03 11 0000  288.739453  2.958836  8.720772
2025 03 12 0000  288.775910  2.966375  8.671209
2025 03 13 0000  288.811026  2.974047  8.621509
2025 03 14 0000  288.844768  2.981852  8.571675
2025 03 15 0000  288.877098  2.989792  8.521711
2025 03 16 0000  288.907980  2.997869  8.471622
2025 03 17 0000  288.937376  3.006084  8.421412
2025 03 18 0000  288.965249  3.014439  8.371084
2025 03 19 0000  288.991559  3.022934  8.320644
2025 03 20 0000  289.016265  3.031573  8.270094
2025 03 21 0000  289.039326  3.040355  8.219439
2025 03 22 0000  289.060700  3.049284  8.168685
2025 03 23 0000  289.080345  3.058359  8.117834
2025 03 24 0000  289.098215  3.067583  8.066893
2025 03 25 0000  289.114267  3.076956  8.015864
2025 03 26 0000  289.128454  3.086480  7.964754
2025 03 27 0000  289.140729  3.096157  7.913567
2025 03 28 0000  289.151046  3.105986  7.862307
2025 03 29 0000  289.159357  3.115970  7.810981
2025 03 30 0000  289.165614  3.126108  7.759594
2025 03 31 0000  289.169770  3.136402  7.708150
2025 04 01 0000  289.171777  3.146853  7.656656
2025 04 02 0000  289.171591  3.157460  7.605116
2025 04 03 0000  289.169163  3.168226  7.553537
2025 04 04 0000  289.164448  3.179152  7.501923
2025 04 05 0000  289.157398  3.190238  7.450280
2025 04 06 0000  289.147966  3.201485  7.398613
2025 04 07 0000  289.136104  3.212896  7.346927
2025 04 08 0000  289.121761  3.224472  7.295227
2025 04 09 0000  289.104887  3.236214  7.243519
2025 04 10 0000  289.085431  3.248124  7.191807
2025 04 11 0000  289.063339  3.260203  7.140096
2025 04 12 0000  289.038558  3.272453  7.088392
2025 04 13 0000  289.011031  3.284876  7.036699
2025 04 14 0000  288.980701  3.297473  6.985023
2025 04 15 0000  288.947511  3.310245  6.933368
2025 04 16 0000  288.911401  3.323195  6.881741
2025 04 17 0000  288.872309  3.336322  6.830146
2025 04 18 0000  288.830174  3.349630  6.778588
2025 04 19 0000  288.784932  3.363118  6.727074
2025 04 20 0000  288.736517  3.376789  6.675608
2025 04 21 0000  288.684864  3.390643  6.624196
2025 04 22 0000  288.629904  3.404681  6.572843
2025 04 23 0000  288.571569  3.418903  6.521557
2025 04 24 0000  288.509788  3.433311  6.470341
2025 04 25 0000  288.444491  3.447905  6.419204
2025 04 26 0000  288.375607  3.462685  6.368150
2025 04 27 0000  288.303065  3.477650  6.317186
2025 04 28 0000  288.226792  3.492801  6.266319
2025 04 29 0000  288.146719  3.508137  6.215554
2025 04 30 0000  288.062774  3.523659  6.164899
2025 05 01 0000  287.974888  3.539367  6.114360
2025 05 02 0000  287.882990  3.555259  6.063942
2025 05 03 0000  287.787008  3.571338  6.013653
2025 05 04 0000  287.686869  3.587601  5.963498
2025 05 05 0000  287.582500  3.604051  5.913483
2025 05 06 0000  287.473825  3.620686  5.863614
2025 05 07 0000  287.360767  3.637507  5.813897
2025 05 08 0000  287.243248  3.654514  5.764338
2025 05 09 0000  287.121188  3.671706  5.714944
2025 05 10 0000  286.994506  3.689084  5.665719
2025 05 11 0000  286.863118  3.706646  5.616671
2025 05 12 0000  286.726940  3.724392  5.567805
2025 05 13 0000  286.585886  3.742321  5.519128
2025 05 14 0000  286.439869  3.760433  5.470645
2025 05 15 0000  286.288799  3.778725  5.422363
2025 05 16 0000  286.132587  3.797196  5.374288
2025 05 17 0000  285.971142  3.815844  5.326427
2025 05 18 0000  285.804369  3.834667  5.278786
2025 05 19 0000  285.632177  3.853662  5.231372
2025 05 20 0000  285.454469  3.872826  5.184192
2025 05 21 0000  285.271152  3.892156  5.137252
2025 05 22 0000  285.082129  3.911647  5.090559
2025 05 23 0000  284.887306  3.931296  5.044121
2025 05 24 0000  284.686588  3.951097  4.997944
2025 05 25 0000  284.479880  3.971044  4.952036
2025 05 26 0000  284.267092  3.991134  4.906405
2025 05 27 0000  284.048132  4.011358  4.861057
2025 05 28 0000  283.822911  4.031712  4.816001
2025 05 29 0000  283.591343  4.052189  4.771242
2025 05 30 0000  283.353340  4.072782  4.726788
2025 05 31 0000  283.108816  4.093486  4.682647
2025 06 01 0000  282.857686  4.114292  4.638824
2025 06 02 0000  282.599864  4.135193  4.595327
2025 06 03 0000  282.335264  4.156183  4.552162
2025 06 04 0000  282.063800  4.177252  4.509337
2025 06 05 0000  281.785387  4.198393  4.466857
2025 06 06 0000  281.499940  4.219596  4.424729
2025 06 07 0000  281.207375  4.240851  4.382961
2025 06 08 0000  280.907610  4.262150  4.341559
2025 06 09 0000  280.600562  4.283480  4.300529
2025 06 10 0000  280.286151  4.304830  4.259878
2025 06 11 0000  279.964299  4.326189  4.219614
2025 06 12 0000  279.634927  4.347544  4.179742
2025 06 13 0000  279.297961  4.368880  4.140270
2025 06 14 0000  278.953329  4.390184  4.101204
2025 06 15 0000  278.600963  4.411441  4.062551
2025 06 16 0000  278.240796  4.432634  4.024319
2025 06 17 0000  277.872767  4.453747  3.986514
2025 06 18 0000  277.496819  4.474762  3.949143
2025 06 19 0000  277.112902  4.495661  3.912213
2025 06 20 0000  276.720971  4.516424  3.875731
2025 06 21 0000  276.320988  4.537030  3.839705
2025 06 22 0000  275.912923  4.557460  3.804140
2025 06 23 0000  275.496753  4.577692  3.769044
2025 06 24 0000  275.072463  4.597703  3.734424
2025 06 25 0000  274.640050  4.617473  3.700285
2025 06 26 0000  274.199514  4.636977  3.666633
2025 06 27 0000  273.750866  4.656194  3.633475
2025 06 28 0000  273.294122  4.675100  3.600816
2025 06 29 0000  272.829307  4.693673  3.568662
2025 06 30 0000  272.356453  4.711889  3.537016
2025 07 01 0000  271.875597  4.729723  3.505884
2025 07 02 0000  271.386785  4.747152  3.475271
2025 07 03 0000  270.890071  4.764152  3.445181
2025 07 04 0000  270.385517  4.780696  3.415618
2025 07 05 0000  269.873194  4.796761  3.386587
2025 07 06 0000  269.353181  4.812320  3.358090
2025 07 07 0000  268.825566  4.827348  3.330131
2025 07 08 0000  268.290448  4.841820  3.302714
2025 07 09 0000  267.747935  4.855708  3.275843
2025 07 10 0000  267.198143  4.868988  3.249518
2025 07 11 0000  266.641200  4.881632  3.223744
2025 07 12 0000  266.077243  4.893615  3.198523
2025 07 13 0000  265.506422  4.904911  3.173856
2025 07 14 0000  264.928897  4.915494  3.149746
2025 07 15 0000  264.344838  4.925337  3.126195
2025 07 16 0000  263.754431  4.934417  3.103203
2025 07 17 0000  263.157872  4.942708  3.080771
2025 07 18 0000  262.555369  4.950185  3.058901
2025 07 19 0000  261.947143  4.956827  3.037592
2025 07 20 0000  261.333428  4.962611  3.016844
2025 07 21 0000  260.714467  4.967516  2.996656
2025 07 22 0000  260.090516  4.971523  2.977027
2025 07 23 0000  259.461839  4.974615  2.957954
2025 07 24 0000  258.828707  4.976777  2.939436
2025 07 25 0000  258.191398  4.977994  2.921468
2025 07 26 0000  257.550196  4.978254  2.904048
2025 07 27 0000  256.905390  4.977548  2.887171
2025 07 28 0000  256.257269  4.975866  2.870833
2025 07 29 0000  255.606127  4.973202  2.855028
2025 07 30 0000  254.952261  4.969550  2.839751
2025 07 31 0000  254.295967  4.964908  2.824996
2025 08 01 0000  253.637543  4.959273  2.810757
2025 08 02 0000  252.977289  4.952644  2.797026
2025 08 03 0000  252.315502  4.945024  2.783797
2025 08 04 0000  251.652481  4.936414  2.771063
2025 08 05 0000  250.988521  4.926819  2.758814
2025 08 06 0000  250.323915  4.916246  2.747044
2025 08 07 0000  249.658956  4.904701  2.735743
2025 08 08 0000  248.993931  4.892193  2.724903
2025 08 09 0000  248.329123  4.878732  2.714515
2025 08 10 0000  247.664813  4.864330  2.704570
2025 08 11 0000  247.001279  4.848998  2.695057
2025 08 12 0000  246.338792  4.832751  2.685967
2025 08 13 0000  245.677620  4.815602  2.677289
2025 08 14 0000  245.018026  4.797570  2.669014
2025 08 15 0000  244.360269  4.778671  2.661129
2025 08 16 0000  243.704598  4.758923  2.653625
2025 08 17 0000  243.051256  4.738349  2.646489
2025 08 18 0000  242.400475  4.716969  2.639709
2025 08 19 0000  241.752478  4.694806  2.633274
2025 08 20 0000  241.107475  4.671886  2.627169
2025 08 21 0000  240.465664  4.648232  2.621384
2025 08 22 0000  239.827228  4.623871  2.615904
2025 08 23 0000  239.192337  4.598830  2.610716
2025 08 24 0000  238.561145  4.573136  2.605807
2025 08 25 0000  237.933793  4.546815  2.601163
2025 08 26 0000  237.310407  4.519896  2.596771
2025 08 27 0000  236.691098  4.492406  2.592618
2025 08 28 0000  236.075965  4.464370  2.588689
2025 08 29 0000  235.465091  4.435817  2.584973
2025 08 30 0000  234.858549  4.406771  2.581454
2025 08 31 0000  234.256397  4.377259  2.578120
2025 09 01 0000  233.658682  4.347305  2.574958
2025 09 02 0000  233.065438  4.316935  2.571955
2025 09 03 0000  232.476688  4.286170  2.569097
2025 09 04 0000  231.892442  4.255034  2.566373
2025 09 05 0000  231.312702  4.223550  2.563769
2025 09 06 0000  230.737459  4.191736  2.561272
2025 09 07 0000  230.166694  4.159615  2.558871
2025 09 08 0000  229.600380  4.127203  2.556553
2025 09 09 0000  229.038484  4.094521  2.554307
2025 09 10 0000  228.480963  4.061584  2.552120
2025 09 11 0000  227.927769  4.028409  2.549980
2025 09 12 0000  227.378845  3.995012  2.547876
2025 09 13 0000  226.834124  3.961410  2.545795
2025 09 14 0000  226.293532  3.927616  2.543726
2025 09 15 0000  225.756983  3.893646  2.541658
2025 09 16 0000  225.224382  3.859514  2.539577
