# YYYY MM DD HHMM  Lon(deg)  Lat(deg)  Dist(AU)
2036 01 13 0000  95.629076  -3.507251  125.897262
2036 01 14 0000  95.628886  -3.507262  125.930819
2036 01 15 0000  95.628696  -3.507272  125.964375
2036 01 16 0000  95.628506  -3.507283  125.997932
2036 01 17 0000  95.628317  -3.507293  126.031489
2036 01 18 0000  95.628127  -3.507304  126.065045
2036 01 19 0000  95.627938  -3.507315  126.098602
2036 01 20 0000  95.627748  -3.507325  126.132158
2036 01 21 0000  95.627559  -3.507336  126.165715
2036 01 22 0000  95.627370  -3.507347  126.199271
2036 01 23 0000  95.627181  -3.507357  126.232828
2036 01 24 0000  95.626992  -3.507368  126.266384
2036 01 25 0000  95.626803  -3.507378  126.299940
2036 01 26 0000  95.626615  -3.507389  126.333497
2036 01 27 0000  95.626426  -3.507399  126.367053
2036 01 28 0000  95.626238  -3.507410  126.400609
2036 01 29 0000  95.626049  -3.507421  126.434165
2036 01 30 0000  95.625861  -3.507431  126.467722
2036 01 31 0000  95.625673  -3.507442  126.501278
2036 02 01 0000  95.625485  -3.507452  126.534834
2036 02 02 0000  95.625297  -3.507463  126.568390
2036 02 03 0000  95.625109  -3.507473  126.601946
2036 02 04 0000  95.624921  -3.507484  126.635502
2036 02 05 0000  95.624733  -3.507494  126.669058
2036 02 06 0000  95.624546  -3.507505  126.702614
2036 02 07 0000  95.624358  -3.507515  126.736170
2036 02 08 0000  95.624171  -3.507526  126.769726
2036 02 09 0000  95.623984  -3.507536  126.803282
2036 02 10 0000  95.623797  -3.507547  126.836838
2036 02 11 0000  95.623610  -3.507557  126.870394
2036 02 12 0000  95.623423  -3.507568  126.903950
2036 02 13 0000  95.623236  -3.507578  126.937506
2036 02 14 0000  95.623049  -3.507589  126.971062
2036 02 15 0000  95.622862  -3.507599  127.004617
2036 02 16 0000  95.622676  -3.507610  127.038173
2036 02 17 0000  95.622490  -3.507620  127.071729
2036 02 18 0000  95.622303  -3.507631  127.105284
2036 02 19 0000  95.622117  -3.507641  127.138840
2036 02 20 0000  95.621931  -3.507652  127.172396
2036 02 21 0000  95.621745  -3.507662  127.205951
2036 02 22 0000  95.621559  -3.507672  127.239507
2036 02 23 0000  95.621373  -3.507683  127.273062
2036 02 24 0000  95.621187  -3.507693  127.306618
2036 02 25 0000  95.621002  -3.507704  127.340173
2036 02 26 0000  95.620816  -3.507714  127.373729
2036 02 27 0000  95.620631  -3.507725  127.407284
2036 02 28 0000  95.620445  -3.507735  127.440840
2036 02 29 0000  95.620260  -3.507745  127.474395
2036 03 01 0000  95.620075  -3.507756  127.507951
2036 03 02 0000  95.619890  -3.507766  127.541506
2036 03 03 0000  95.619705  -3.507777  127.575061
2036 03 04 0000  95.619520  -3.507787  127.608616
2036 03 05 0000  95.619336  -3.507797  127.642172
2036 03 06 0000  95.619151  -3.507808  127.675727
2036 03 07 0000  95.618966  -3.507818  127.709282
2036 03 08 0000  95.618782  -3.507828  127.742837
2036 03 09 0000  95.618598  -3.507839  127.776392
2036 03 10 0000  95.618413  -3.507849  127.809947
2036 03 11 0000  95.618229  -3.507859  127.843502
2036 03 12 0000  95.618045  -3.507870  127.877058
2036 03 13 0000  95.617861  -3.507880  127.910613
2036 03 14 0000  95.617677  -3.507890  127.944168
2036 03 15 0000  95.617494  -3.507901  127.977723
2036 03 16 0000  95.617310  -3.507911  128.011277
2036 03 17 0000  95.617127  -3.507921  128.044832
2036 03 18 0000  95.616943  -3.507932  128.078387
2036 03 19 0000  95.616760  -3.507942  128.111942
2036 03 20 0000  95.616577  -3.507952  128.145497
2036 03 21 0000  95.616393  -3.507963  128.179052
2036 03 22 0000  95.616210  -3.507973  128.212606
2036 03 23 0000  95.616027  -3.507983  128.246161
2036 03 24 0000  95.615845  -3.507993  128.279716
2036 03 25 0000  95.615662  -3.508004  128.313271
2036 03 26 0000  95.615479  -3.508014  128.346825
2036 03 27 0000  95.615297  -3.508024  128.380380
2036 03 28 0000  95.615114  -3.508034  128.413935
2036 03 29 0000  95.614932  -3.508045  128.447489
2036 03 30 0000  95.614749  -3.508055  128.481044
2036 03 31 0000  95.614567  -3.508065  128.514598
2036 04 01 0000  95.614385  -3.508075  128.548153
2036 04 02 0000  95.614203  -3.508086  128.581707
2036 04 03 0000  95.614021  -3.508096  128.615262
2036 04 04 0000  95.613840  -3.508106  128.648816
2036 04 05 0000  95.613658  -3.508116  128.682370
2036 04 06 0000  95.613476  -3.508126  128.715925
2036 04 07 0000  95.613295  -3.508137  128.749479
2036 04 08 0000  95.613113  -3.508147  128.783033
2036 04 09 0000  95.612932  -3.508157  128.816588
2036 04 10 0000  95.612751  -3.508167  128.850142
2036 04 11 0000  95.612570  -3.508177  128.883696
2036 04 12 0000  95.612389  -3.508188  128.917250
2036 04 13 0000  95.612208  -3.508198  128.950804
2036 04 14 0000  95.612027  -3.508208  128.984359
2036 04 15 0000  95.611846  -3.508218  129.017913
2036 04 16 0000  95.611666  -3.508228  129.051467
2036 04 17 0000  95.611485  -3.508238  129.085021
2036 04 18 0000  95.611305  -3.508249  129.118575
2036 04 19 0000  95.611124  -3.508259  129.152129
2036 04 20 0000  95.610944  -3.508269  129.185683
2036 04 21 0000  95.610764  -3.508279  129.219237
2036 04 22 0000  95.610584  -3.508289  129.252791
2036 04 23 0000  95.610404  -3.508299  129.286345
2036 04 24 0000  95.610224  -3.508309  129.319899
2036 04 25 0000  95.610044  -3.508319  129.353452
2036 04 26 0000  95.609865  -3.508330  129.387006
2036 04 27 0000  95.609685  -3.508340  129.420560
2036 04 28 0000  95.609506  -3.508350  129.454114
2036 04 29 0000  95.609326  -3.508360  129.487668
2036 04 30 0000  95.609147  -3.508370  129.521221
2036 05 01 0000  95.608968  -3.508380  129.554775
2036 05 02 0000  95.608789  -3.508390  129.588329
2036 05 03 0000  95.608610  -3.508400  129.621882
2036 05 04 0000  95.608431  -3.508410  129.655436
2036 05 05 0000  95.608252  -3.508420  129.688990
2036 05 06 0000  95.608073  -3.508430  129.722543
2036 05 07 0000  95.607894  -3.508440  129.756097
2036 05 08 0000  95.607716  -3.508450  129.789650
2036 05 09 0000  95.607537  -3.508460  129.823204
2036 05 10 0000  95.607359  -3.508470  129.856757
2036 05 11 0000  95.607181  -3.508480  129.890311
2036 05 12 0000  95.607003  -3.508490  129.923864
2036 05 13 0000  95.606825  -3.508501  129.957417
2036 05 14 0000  95.606647  -3.508511  129.990971
2036 05 15 0000  95.606469  -3.508521  130.024524
2036 05 16 0000  95.606291  -3.508531  130.058078
2036 05 17 0000  95.606113  -3.508541  130.091631
2036 05 18 0000  95.605936  -3.508551  130.125184
2036 05 19 0000  95.605758  -3.508561  130.158737
2036 05 20 0000  95.605581  -3.508571  130.192291
2036 05 21 0000  95.605403  -3.508580  130.225844
2036 05 22 0000  95.605226  -3.508590  130.259397
2036 05 23 0000  95.605049  -3.508600  130.292950
2036 05 24 0000  95.604872  -3.508610  130.326503
2036 05 25 0000  95.604695  -3.508620  130.360056
2036 05 26 0000  95.604518  -3.508630  130.393609
2036 05 27 0000  95.604341  -3.508640  130.427162
2036 05 28 0000  95.604165  -3.508650  130.460716
2036 05 29 0000  95.603988  -3.508660  130.494269
2036 05 30 0000  95.603811  -3.508670  130.527821
2036 05 31 0000  95.603635  -3.508680  130.561374
2036 06 01 0000  95.603459  -3.508690  130.594927
2036 06 02 0000  95.603283  -3.508700  130.628480
2036 06 03 0000  95.603106  -3.508710  130.662033
2036 06 04 0000  95.602930  -3.508720  130.695586
2036 06 05 0000  95.602754  -3.508730  130.729139
2036 06 06 0000  95.602579  -3.508739  130.762692
2036 06 07 0000  95.602403  -3.508749  130.796245
2036 06 08 0000  95.602227  -3.508759  130.829797
2036 06 09 0000  95.602052  -3.508769  130.863350
2036 06 10 0000  95.601876  -3.508779  130.896903
2036 06 11 0000  95.601701  -3.508789  130.930455
2036 06 12 0000  95.601525  -3.508799  130.964008
2036 06 13 0000  95.601350  -3.508809  130.997561
2036 06 14 0000  95.601175  -3.508818  131.031113
2036 06 15 0000  95.601000  -3.508828  131.064666
2036 06 16 0000  95.600825  -3.508838  131.098219
2036 06 17 0000  95.600650  -3.508848  131.131771
2036 06 18 0000  95.600476  -3.508858  131.165324
2036 06 19 0000  95.600301  -3.508868  131.198876
2036 06 20 0000  95.600126  -3.508878  131.232429
2036 06 21 0000  95.599952  -3.508887  131.265981
2036 06 22 0000  95.599777  -3.508897  131.299533
2036 06 23 0000  95.599603  -3.508907  131.333086
2036 06 24 0000  95.599429  -3.508917  131.366638
2036 06 25 0000  95.599255  -3.508927  131.400191
2036 06 26 0000  95.599081  -3.508936  131.433743
2036 06 27 0000  95.598907  -3.508946  131.467295
2036 06 28 0000  95.598733  -3.508956  131.500848
2036 06 29 0000  95.598559  -3.508966  131.534400
2036 06 30 0000  95.598386  -3.508976  131.567952
2036 07 01 0000  95.598212  -3.508985  131.601504
2036 07 02 0000  95.598039  -3.508995  131.635056
2036 07 03 0000  95.597865  -3.509005  131.668609
2036 07 04 0000  95.597692  -3.509015  131.702161
2036 07 05 0000  95.597519  -3.509024  131.735713
2036 07 06 0000  95.597346  -3.509034  131.769265
2036 07 07 0000  95.597173  -3.509044  131.802817
2036 07 08 0000  95.597000  -3.509054  131.836369
2036 07 09 0000  95.596827  -3.509063  131.869921
2036 07 10 0000  95.596654  -3.509073  131.903473
2036 07 11 0000  95.596482  -3.509083  131.937025
2036 07 12 0000  95.596309  -3.509093  131.970577
2036 07 13 0000  95.596137  -3.509102  132.004129
2036 07 14 0000  95.595964  -3.509112  132.037681
2036 07 15 0000  95.595792  -3.509122  132.071233
2036 07 16 0000  95.595620  -3.509131  132.104784
2036 07 17 0000  95.595448  -3.509141  132.138336
2036 07 18 0000  95.595276  -3.509151  132.171888
2036 07 19 0000  95.595104  -3.509161  132.205440
2036 07 20 0000  95.594932  -3.509170  132.238992
2036 07 21 0000  95.594760  -3.509180  132.272543
2036 07 22 0000  95.594588  -3.509190  132.306095
2036 07 23 0000  95.594417  -3.509199  132.339647
2036 07 24 0000  95.594245  -3.509209  132.373198
2036 07 25 0000  95.594074  -3.509219  132.406750
2036 07 26 0000  95.593903  -3.509228  132.440301
2036 07 27 0000  95.593731  -3.509238  132.473853
2036 07 28 0000  95.593560  -3.509247  132.507405
2036 07 29 0000  95.593389  -3.509257  132.540956
2036 07 30 0000  95.593218  -3.509267  132.574508
2036 07 31 0000  95.593047  -3.509276  132.608059
2036 08 01 0000  95.592877  -3.509286  132.641610
2036 08 02 0000  95.592706  -3.509296  132.675162
2036 08 03 0000  95.592535  -3.509305  132.708713
2036 08 04 0000  95.592365  -3.509315  132.742265
2036 08 05 0000  95.592194  -3.509324  132.775816
2036 08 06 0000  95.592024  -3.509334  132.809367
2036 08 07 0000  95.591854  -3.509344  132.842919
2036 08 08 0000  95.591684  -3.509353  132.876470
2036 08 09 0000  95.591514  -3.509363  132.910021
2036 08 10 0000  95.591344  -3.509372  132.943572
2036 08 11 0000  95.591174  -3.509382  132.977123
2036 08 12 0000  95.591004  -3.509392  133.010675
2036 08 13 0000  95.590834  -3.509401  133.044226
2036 08 14 0000  95.590665  -3.509411  133.077777
2036 08 15 0000  95.590495  -3.509420  133.111328
2036 08 16 0000  95.590326  -3.509430  133.144879
2036 08 17 0000  95.590156  -3.509439  133.178430
2036 08 18 0000  95.589987  -3.509449  133.211981
2036 08 19 0000  95.589818  -3.509459  133.245532
2036 08 20 0000  95.589649  -3.509468  133.279083
2036 08 21 0000  95.589480  -3.509478  133.312634
2036 08 22 0000  95.589311  -3.509487  133.346185
2036 08 23 0000  95.589142  -3.509497  133.379736
2036 08 24 0000  95.588973  -3.509506  133.413287
2036 08 25 0000  95.588805  -3.509516  133.446837
2036 08 26 0000  95.588636  -3.509525  133.480388
2036 08 27 0000  95.588467  -3.509535  133.513939
2036 08 28 0000  95.588299  -3.509544  133.547490
2036 08 29 0000  95.588131  -3.509554  133.581040
2036 08 30 0000  95.587963  -3.509563  133.614591
2036 08 31 0000  95.587794  -3.509573  133.648142
2036 09 01 0000  95.587626  -3.509582  133.681693
2036 09 02 0000  95.587458  -3.509592  133.715243
2036 09 03 0000  95.587291  -3.509601  133.748794
2036 09 04 0000  95.587123  -3.509611  133.782344
2036 09 05 0000  95.586955  -3.509620  133.815895
2036 09 06 0000  95.586787  -3.509630  133.849445
2036 09 07 0000  95.586620  -3.509639  133.882996
2036 09 08 0000  95.586452  -3.509648  133.916546
2036 09 09 0000  95.586285  -3.509658  133.950097
2036 09 10 0000  95.586118  -3.509667  133.983647
2036 09 11 0000  95.585951  -3.509677  134.017198
2036 09 12 0000  95.585784  -3.509686  134.050748
2036 09 13 0000  95.585617  -3.509696  134.084298
2036 09 14 0000  95.585450  -3.509705  134.117848
2036 09 15 0000  95.585283  -3.509714  134.151399
2036 09 16 0000  95.585116  -3.509724  134.184949
2036 09 17 0000  95.584949  -3.509733  134.218499
2036 09 18 0000  95.584783  -3.509743  134.252049
2036 09 19 0000  95.584616  -3.509752  134.285600
2036 09 20 0000  95.584450  -3.509761  134.319150
2036 09 21 0000  95.584284  -3.509771  134.352700
2036 09 22 0000  95.584117  -3.509780  134.386250
2036 09 23 0000  95.583951  -3.509790  134.419800
2036 09 24 0000  95.583785  -3.509799  134.453350
2036 09 25 0000  95.583619  -3.509808  134.486900
2036 09 26 0000  95.583453  -3.509818  134.520450
2036 09 27 0000  95.583287  -3.509827  134.554000
2036 09 28 0000  95.583122  -3.509837  134.587550
2036 09 29 0000  95.582956  -3.509846  134.621100
2036 09 30 0000  95.582790  -3.509855  134.654650
2036 10 01 0000  95.582625  -3.509865  134.688199
2036 10 02 0000  95.582460  -3.509874  134.721749
2036 10 03 0000  95.582294  -3.509883  134.755299
2036 10 04 0000  95.582129  -3.509893  134.788849
2036 10 05 0000  95.581964  -3.509902  134.822398
2036 10 06 0000  95.581799  -3.509911  134.855948
2036 10 07 0000  95.581634  -3.509921  134.889498
2036 10 08 0000  95.581469  -3.509930  134.923047
2036 10 09 0000  95.581304  -3.509939  134.956597
2036 10 10 0000  95.581139  -3.509949  134.990147
2036 10 11 0000  95.580975  -3.509958  135.023696
2036 10 12 0000  95.580810  -3.509967  135.057246
2036 10 13 0000  95.580646  -3.509976  135.090795
2036 10 14 0000  95.580481  -3.509986  135.124345
2036 10 15 0000  95.580317  -3.509995  135.157894
2036 10 16 0000  95.580153  -3.510004  135.191443
2036 10 17 0000  95.579989  -3.510014  135.224993
2036 10 18 0000  95.579825  -3.510023  135.258542
2036 10 19 0000  95.579661  -3.510032  135.292091
2036 10 20 0000  95.579497  -3.510041  135.325641
2036 10 21 0000  95.579333  -3.510051  135.359190
2036 10 22 0000  95.579169  -3.510060  135.392739
2036 10 23 0000  95.579006  -3.510069  135.426289
2036 10 24 0000  95.578842  -3.510078  135.459838
2036 10 25 0000  95.578679  -3.510088  135.493387
2036 10 26 0000  95.578515  -3.510097  135.526936
2036 10 27 0000  95.578352  -3.510106  135.560485
2036 10 28 0000  95.578189  -3.510115  135.594034
2036 10 29 0000  95.578025  -3.510125  135.627583
2036 10 30 0000  95.577862  -3.510134  135.661132
2036 10 31 0000  95.577699  -3.510143  135.694681
2036 11 01 0000  95.577537  -3.510152  135.728230
2036 11 02 0000  95.577374  -3.510161  135.761779
2036 11 03 0000  95.577211  -3.510171  135.795328
2036 11 04 0000  95.577048  -3.510180  135.828877
2036 11 05 0000  95.576886  -3.510189  135.862426
2036 11 06 0000  95.576723  -3.510198  135.895975
2036 11 07 0000  95.576561  -3.510207  135.929523
2036 11 08 0000  95.576398  -3.510217  135.963072
2036 11 09 0000  95.576236  -3.510226  135.996621
2036 11 10 0000  95.576074  -3.510235  136.030170
2036 11 11 0000  95.575912  -3.510244  136.063718
2036 11 12 0000  95.575750  -3.510253  136.097267
2036 11 13 0000  95.575588  -3.510262  136.130816
2036 11 14 0000  95.575426  -3.510272  136.164364
2036 11 15 0000  95.575264  -3.510281  136.197913
2036 11 16 0000  95.575103  -3.510290  136.231461
2036 11 17 0000  95.574941  -3.510299  136.265010
2036 11 18 0000  95.574779  -3.510308  136.298559
2036 11 19 0000  95.574618  -3.510317  136.332107
2036 11 20 0000  95.574457  -3.510327  136.365655
2036 11 21 0000  95.574295  -3.510336  136.399204
2036 11 22 0000  95.574134  -3.510345  136.432752
2036 11 23 0000  95.573973  -3.510354  136.466301
2036 11 24 0000  95.573812  -3.510363  136.499849
2036 11 25 0000  95.573651  -3.510372  136.533397
2036 11 26 0000  95.573490  -3.510381  136.566946
2036 11 27 0000  95.573329  -3.510390  136.600494
2036 11 28 0000  95.573169  -3.510399  136.634042
2036 11 29 0000  95.573008  -3.510409  136.667590
2036 11 30 0000  95.572847  -3.510418  136.701139
2036 12 01 0000  95.572687  -3.510427  136.734687
2036 12 02 0000  95.572526  -3.510436  136.768235
2036 12 03 0000  95.572366  -3.510445  136.801783
2036 12 04 0000  95.572206  -3.510454  136.835331
2036 12 05 0000  95.572046  -3.510463  136.868879
2036 12 06 0000  95.571886  -3.510472  136.902427
2036 12 07 0000  95.571726  -3.510481  136.935975
2036 12 08 0000  95.571566  -3.510490  136.969523
2036 12 09 0000  95.571406  -3.510499  137.003071
2036 12 10 0000  95.571246  -3.510508  137.036619
2036 12 11 0000  95.571086  -3.510517  137.070167
2036 12 12 0000  95.570927  -3.510526  137.103715
2036 12 13 0000  95.570767  -3.510535  137.137262
2036 12 14 0000  95.570608  -3.510544  137.170810
2036 12 15 0000  95.570448  -3.510554  137.204358
2036 12 16 0000  95.570289  -3.510563  137.237906
2036 12 17 0000  95.570130  -3.510572  137.271454
2036 12 18 0000  95.569971  -3.510581  137.305001
2036 12 19 0000  95.569811  -3.510590  137.338549
2036 12 20 0000  95.569652  -3.510599  137.372097
2036 12 21 0000  95.569494  -3.510608  137.405644
2036 12 22 0000  95.569335  -3.510617  137.439192
2036 12 23 0000  95.569176  -3.510626  137.472739
2036 12 24 0000  95.569017  -3.510635  137.506287
2036 12 25 0000  95.568859  -3.510644  137.539835
2036 12 26 0000  95.568700  -3.510653  137.573382
2036 12 27 0000  95.568542  -3.510662  137.606929
2036 12 28 0000  95.568383  -3.510671  137.640477
2036 12 29 0000  95.568225  -3.510680  137.674024
2036 12 30 0000  95.568067  -3.510688  137.707572
2036 12 31 0000  95.567909  -3.510697  137.741119
2037 01 01 0000  95.567751  -3.510706  137.774666
2037 01 02 0000  95.567593  -3.510715  137.808214
2037 01 03 0000  95.567435  -3.510724  137.841761
2037 01 04 0000  95.567277  -3.510733  137.875308
2037 01 05 0000  95.567119  -3.510742  137.908856
2037 01 06 0000  95.566961  -3.510751  137.942403
2037 01 07 0000  95.566804  -3.510760  137.975950
2037 01 08 0000  95.566646  -3.510769  138.009497
2037 01 09 0000  95.566489  -3.510778  138.043044
