# YYYY MM DD HHMM  Lon(deg)  Lat(deg)  Dist(AU)
2017 07 04 0000  292.705032  2.406604  102.783808
2017 07 05 0000  292.704741  2.406626  102.750249
2017 07 06 0000  292.704450  2.406647  102.716691
2017 07 07 0000  292.704159  2.406669  102.683133
2017 07 08 0000  292.703868  2.406690  102.649575
2017 07 09 0000  292.703576  2.406712  102.616016
2017 07 10 0000  292.703284  2.406734  102.582458
2017 07 11 0000  292.702992  2.406755  102.548899
2017 07 12 0000  292.702700  2.406777  102.515341
2017 07 13 0000  292.702408  2.406799  102.481783
2017 07 14 0000  292.702115  2.406820  102.448224
2017 07 15 0000  292.701823  2.406842  102.414666
2017 07 16 0000  292.701530  2.406864  102.381107
2017 07 17 0000  292.701237  2.406885  102.347549
2017 07 18 0000  292.700944  2.406907  102.313990
2017 07 19 0000  292.700650  2.406929  102.280431
2017 07 20 0000  292.700356  2.406950  102.246873
2017 07 21 0000  292.700063  2.406972  102.213314
2017 07 22 0000  292.699769  2.406994  102.179755
2017 07 23 0000  292.699474  2.407016  102.146197
2017 07 24 0000  292.699180  2.407038  102.112638
2017 07 25 0000  292.698885  2.407059  102.079079
2017 07 26 0000  292.698591  2.407081  102.045521
2017 07 27 0000  292.698296  2.407103  102.011962
2017 07 28 0000  292.698000  2.407125  101.978403
2017 07 29 0000  292.697705  2.407147  101.944844
2017 07 30 0000  292.697409  2.407169  101.911285
2017 07 31 0000  292.697114  2.407191  101.877726
2017 08 01 0000  292.696818  2.407213  101.844167
2017 08 02 0000  292.696522  2.407234  101.810608
2017 08 03 0000  292.696225  2.407256  101.777049
2017 08 04 0000  292.695929  2.407278  101.743490
2017 08 05 0000  292.695632  2.407300  101.709931
2017 08 06 0000  292.695335  2.407322  101.676372
2017 08 07 0000  292.695038  2.407344  101.642813
2017 08 08 0000  292.694740  2.407366  101.609254
2017 08 09 0000  292.694443  2.407388  101.575695
2017 08 10 0000  292.694145  2.407410  101.542136
2017 08 11 0000  292.693847  2.407433  101.508577
2017 08 12 0000  292.693549  2.407455  101.475017
2017 08 13 0000  292.693251  2.407477  101.441458
2017 08 14 0000  292.692952  2.407499  101.407899
2017 08 15 0000  292.692654  2.407521  101.374340
2017 08 16 0000  292.692355  2.407543  101.340780
2017 08 17 0000  292.692055  2.407565  101.307221
2017 08 18 0000  292.691756  2.407587  101.273661
2017 08 19 0000  292.691457  2.407610  101.240102
2017 08 20 0000  292.691157  2.407632  101.206543
2017 08 21 0000  292.690857  2.407654  101.172983
2017 08 22 0000  292.690557  2.407676  101.139424
2017 08 23 0000  292.690257  2.407698  101.105864
2017 08 24 0000  292.689956  2.407721  101.072305
2017 08 25 0000  292.689655  2.407743  101.038745
2017 08 26 0000  292.689355  2.407765  101.005186
2017 08 27 0000  292.689053  2.407787  100.971626
2017 08 28 0000  292.688752  2.407810  100.938066
2017 08 29 0000  292.688451  2.407832  100.904507
2017 08 30 0000  292.688149  2.407854  100.870947
2017 08 31 0000  292.687847  2.407877  100.837387
2017 09 01 0000  292.687545  2.407899  100.803827
2017 09 02 0000  292.687243  2.407922  100.770268
2017 09 03 0000  292.686940  2.407944  100.736708
2017 09 04 0000  292.686637  2.407966  100.703148
2017 09 05 0000  292.686334  2.407989  100.669588
2017 09 06 0000  292.686031  2.408011  100.636028
2017 09 07 0000  292.685728  2.408034  100.602468
2017 09 08 0000  292.685424  2.408056  100.568909
2017 09 09 0000  292.685121  2.408079  100.535349
2017 09 10 0000  292.684817  2.408101  100.501789
2017 09 11 0000  292.684513  2.408124  100.468229
2017 09 12 0000  292.684208  2.408146  100.434669
2017 09 13 0000  292.683904  2.408169  100.401109
2017 09 14 0000  292.683599  2.408191  100.367548
2017 09 15 0000  292.683294  2.408214  100.333988
2017 09 16 0000  292.682989  2.408237  100.300428
2017 09 17 0000  292.682684  2.408259  100.266868
2017 09 18 0000  292.682378  2.408282  100.233308
2017 09 19 0000  292.682072  2.408304  100.199748
2017 09 20 0000  292.681766  2.408327  100.166187
2017 09 21 0000  292.681460  2.408350  100.132627
2017 09 22 0000  292.681154  2.408372  100.099067
2017 09 23 0000  292.680847  2.408395  100.065506
2017 09 24 0000  292.680540  2.408418  100.031946
2017 09 25 0000  292.680233  2.408441  99.998386
2017 09 26 0000  292.679926  2.408463  99.964825
2017 09 27 0000  292.679619  2.408486  99.931265
2017 09 28 0000  292.679311  2.408509  99.897704
2017 09 29 0000  292.679003  2.408532  99.864144
2017 09 30 0000  292.678695  2.408554  99.830583
2017 10 01 0000  292.678387  2.408577  99.797023
2017 10 02 0000  292.678079  2.408600  99.763462
2017 10 03 0000  292.677770  2.408623  99.729902
2017 10 04 0000  292.677461  2.408646  99.696341
2017 10 05 0000  292.677152  2.408669  99.662781
2017 10 06 0000  292.676843  2.408692  99.629220
2017 10 07 0000  292.676533  2.408714  99.595659
2017 10 08 0000  292.676224  2.408737  99.562098
2017 10 09 0000  292.675914  2.408760  99.528538
2017 10 10 0000  292.675604  2.408783  99.494977
2017 10 11 0000  292.675293  2.408806  99.461416
2017 10 12 0000  292.674983  2.408829  99.427855
2017 10 13 0000  292.674672  2.408852  99.394294
2017 10 14 0000  292.674361  2.408875  99.360733
2017 10 15 0000  292.674050  2.408898  99.327173
2017 10 16 0000  292.673739  2.408921  99.293612
2017 10 17 0000  292.673427  2.408944  99.260051
2017 10 18 0000  292.673115  2.408968  99.226490
2017 10 19 0000  292.672803  2.408991  99.192929
2017 10 20 0000  292.672491  2.409014  99.159368
2017 10 21 0000  292.672179  2.409037  99.125807
2017 10 22 0000  292.671866  2.409060  99.092245
2017 10 23 0000  292.671553  2.409083  99.058684
2017 10 24 0000  292.671240  2.409106  99.025123
2017 10 25 0000  292.670927  2.409130  98.991562
2017 10 26 0000  292.670613  2.409153  98.958001
2017 10 27 0000  292.670300  2.409176  98.924439
2017 10 28 0000  292.669986  2.409199  98.890878
2017 10 29 0000  292.669672  2.409223  98.857317
2017 10 30 0000  292.669357  2.409246  98.823756
2017 10 31 0000  292.669043  2.409269  98.790194
2017 11 01 0000  292.668728  2.409292  98.756633
2017 11 02 0000  292.668413  2.409316  98.723071
2017 11 03 0000  292.668098  2.409339  98.689510
2017 11 04 0000  292.667782  2.409362  98.655949
2017 11 05 0000  292.667467  2.409386  98.622387
2017 11 06 0000  292.667151  2.409409  98.588826
2017 11 07 0000  292.666835  2.409433  98.555264
2017 11 08 0000  292.666519  2.409456  98.521702
2017 11 09 0000  292.666202  2.409479  98.488141
2017 11 10 0000  292.665885  2.409503  98.454579
2017 11 11 0000  292.665569  2.409526  98.421018
2017 11 12 0000  292.665251  2.409550  98.387456
2017 11 13 0000  292.664934  2.409573  98.353894
2017 11 14 0000  292.664616  2.409597  98.320332
2017 11 15 0000  292.664299  2.409620  98.286771
2017 11 16 0000  292.663981  2.409644  98.253209
2017 11 17 0000  292.663662  2.409667  98.219647
2017 11 18 0000  292.663344  2.409691  98.186085
2017 11 19 0000  292.663025  2.409715  98.152523
2017 11 20 0000  292.662707  2.409738  98.118961
2017 11 21 0000  292.662387  2.409762  98.085399
2017 11 22 0000  292.662068  2.409785  98.051838
2017 11 23 0000  292.661749  2.409809  98.018276
2017 11 24 0000  292.661429  2.409833  97.984714
2017 11 25 0000  292.661109  2.409856  97.951151
2017 11 26 0000  292.660789  2.409880  97.917589
2017 11 27 0000  292.660468  2.409904  97.884027
2017 11 28 0000  292.660148  2.409928  97.850465
2017 11 29 0000  292.659827  2.409951  97.816903
2017 11 30 0000  292.659506  2.409975  97.783341
2017 12 01 0000  292.659185  2.409999  97.749779
2017 12 02 0000  292.658863  2.410023  97.716216
2017 12 03 0000  292.658541  2.410046  97.682654
2017 12 04 0000  292.658219  2.410070  97.649092
2017 12 05 0000  292.657897  2.410094  97.615530
2017 12 06 0000  292.657575  2.410118  97.581967
2017 12 07 0000  292.657252  2.410142  97.548405
2017 12 08 0000  292.656929  2.410166  97.514842
2017 12 09 0000  292.656606  2.410190  97.481280
2017 12 10 0000  292.656283  2.410214  97.447718
2017 12 11 0000  292.655960  2.410238  97.414155
2017 12 12 0000  292.655636  2.410262  97.380593
2017 12 13 0000  292.655312  2.410286  97.347030
2017 12 14 0000  292.654988  2.410310  97.313467
2017 12 15 0000  292.654663  2.410334  97.279905
2017 12 16 0000  292.654339  2.410358  97.246342
2017 12 17 0000  292.654014  2.410382  97.212780
2017 12 18 0000  292.653689  2.410406  97.179217
2017 12 19 0000  292.653364  2.410430  97.145654
2017 12 20 0000  292.653038  2.410454  97.112091
2017 12 21 0000  292.652712  2.410478  97.078529
2017 12 22 0000  292.652386  2.410502  97.044966
2017 12 23 0000  292.652060  2.410526  97.011403
2017 12 24 0000  292.651734  2.410550  96.977840
2017 12 25 0000  292.651407  2.410575  96.944277
2017 12 26 0000  292.651080  2.410599  96.910714
2017 12 27 0000  292.650753  2.410623  96.877151
2017 12 28 0000  292.650426  2.410647  96.843588
2017 12 29 0000  292.650098  2.410671  96.810025
2017 12 30 0000  292.649771  2.410696  96.776462
2017 12 31 0000  292.649443  2.410720  96.742899
2018 01 01 0000  292.649114  2.410744  96.709336
2018 01 02 0000  292.648786  2.410769  96.675773
2018 01 03 0000  292.648457  2.410793  96.642210
2018 01 04 0000  292.648128  2.410817  96.608647
2018 01 05 0000  292.647799  2.410842  96.575084
2018 01 06 0000  292.647470  2.410866  96.541520
2018 01 07 0000  292.647140  2.410890  96.507957
2018 01 08 0000  292.646810  2.410915  96.474394
2018 01 09 0000  292.646480  2.410939  96.440831
2018 01 10 0000  292.646150  2.410964  96.407267
2018 01 11 0000  292.645819  2.410988  96.373704
2018 01 12 0000  292.645489  2.411013  96.340140
2018 01 13 0000  292.645158  2.411037  96.306577
2018 01 14 0000  292.644826  2.411062  96.273014
2018 01 15 0000  292.644495  2.411086  96.239450
2018 01 16 0000  292.644163  2.411111  96.205887
2018 01 17 0000  292.643831  2.411135  96.172323
2018 01 18 0000  292.643499  2.411160  96.138759
2018 01 19 0000  292.643167  2.411184  96.105196
2018 01 20 0000  292.642834  2.411209  96.071632
2018 01 21 0000  292.642502  2.411234  96.038069
2018 01 22 0000  292.642168  2.411258  96.004505
2018 01 23 0000  292.641835  2.411283  95.970941
2018 01 24 0000  292.641502  2.411308  95.937377
2018 01 25 0000  292.641168  2.411332  95.903814
2018 01 26 0000  292.640834  2.411357  95.870250
2018 01 27 0000  292.640500  2.411382  95.836686
2018 01 28 0000  292.640165  2.411407  95.803122
2018 01 29 0000  292.639830  2.411431  95.769558
2018 01 30 0000  292.639496  2.411456  95.735994
2018 01 31 0000  292.639160  2.411481  95.702430
2018 02 01 0000  292.638825  2.411506  95.668866
2018 02 02 0000  292.638489  2.411531  95.635302
2018 02 03 0000  292.638153  2.411556  95.601738
2018 02 04 0000  292.637817  2.411580  95.568174
2018 02 05 0000  292.637481  2.411605  95.534610
2018 02 06 0000  292.637144  2.411630  95.501046
2018 02 07 0000  292.636808  2.411655  95.467482
2018 02 08 0000  292.636471  2.411680  95.433918
2018 02 09 0000  292.636133  2.411705  95.400354
2018 02 10 0000  292.635796  2.411730  95.366789
2018 02 11 0000  292.635458  2.411755  95.333225
2018 02 12 0000  292.635120  2.411780  95.299661
2018 02 13 0000  292.634782  2.411805  95.266096
2018 02 14 0000  292.634443  2.411830  95.232532
2018 02 15 0000  292.634104  2.411855  95.198968
2018 02 16 0000  292.633765  2.411880  95.165403
2018 02 17 0000  292.633426  2.411905  95.131839
2018 02 18 0000  292.633087  2.411930  95.098274
2018 02 19 0000  292.632747  2.411956  95.064710
2018 02 20 0000  292.632407  2.411981  95.031145
2018 02 21 0000  292.632067  2.412006  94.997581
2018 02 22 0000  292.631727  2.412031  94.964016
2018 02 23 0000  292.631386  2.412056  94.930452
2018 02 24 0000  292.631045  2.412082  94.896887
2018 02 25 0000  292.630704  2.412107  94.863322
2018 02 26 0000  292.630363  2.412132  94.829758
2018 02 27 0000  292.630021  2.412157  94.796193
2018 02 28 0000  292.629679  2.412183  94.762628
2018 03 01 0000  292.629337  2.412208  94.729063
2018 03 02 0000  292.628995  2.412233  94.695498
2018 03 03 0000  292.628652  2.412259  94.661934
2018 03 04 0000  292.628309  2.412284  94.628369
2018 03 05 0000  292.627966  2.412309  94.594804
2018 03 06 0000  292.627623  2.412335  94.561239
2018 03 07 0000  292.627279  2.412360  94.527674
2018 03 08 0000  292.626936  2.412386  94.494109
2018 03 09 0000  292.626592  2.412411  94.460544
2018 03 10 0000  292.626247  2.412437  94.426979
2018 03 11 0000  292.625903  2.412462  94.393414
2018 03 12 0000  292.625558  2.412488  94.359849
2018 03 13 0000  292.625213  2.412513  94.326283
2018 03 14 0000  292.624868  2.412539  94.292718
2018 03 15 0000  292.624522  2.412564  94.259153
2018 03 16 0000  292.624176  2.412590  94.225588
2018 03 17 0000  292.623830  2.412615  94.192023
2018 03 18 0000  292.623484  2.412641  94.158457
2018 03 19 0000  292.623138  2.412667  94.124892
2018 03 20 0000  292.622791  2.412692  94.091327
2018 03 21 0000  292.622444  2.412718  94.057761
2018 03 22 0000  292.622097  2.412744  94.024196
2018 03 23 0000  292.621749  2.412769  93.990630
2018 03 24 0000  292.621401  2.412795  93.957065
2018 03 25 0000  292.621053  2.412821  93.923499
2018 03 26 0000  292.620705  2.412847  93.889934
2018 03 27 0000  292.620357  2.412873  93.856368
2018 03 28 0000  292.620008  2.412898  93.822803
2018 03 29 0000  292.619659  2.412924  93.789237
2018 03 30 0000  292.619310  2.412950  93.755671
2018 03 31 0000  292.618960  2.412976  93.722106
2018 04 01 0000  292.618611  2.413002  93.688540
2018 04 02 0000  292.618261  2.413028  93.654974
2018 04 03 0000  292.617910  2.413054  93.621408
2018 04 04 0000  292.617560  2.413079  93.587842
2018 04 05 0000  292.617209  2.413105  93.554277
2018 04 06 0000  292.616858  2.413131  93.520711
2018 04 07 0000  292.616507  2.413157  93.487145
2018 04 08 0000  292.616155  2.413183  93.453579
2018 04 09 0000  292.615804  2.413209  93.420013
2018 04 10 0000  292.615452  2.413235  93.386447
2018 04 11 0000  292.615099  2.413262  93.352881
2018 04 12 0000  292.614747  2.413288  93.319315
2018 04 13 0000  292.614394  2.413314  93.285749
2018 04 14 0000  292.614041  2.413340  93.252183
2018 04 15 0000  292.613688  2.413366  93.218616
2018 04 16 0000  292.613334  2.413392  93.185050
2018 04 17 0000  292.612981  2.413418  93.151484
2018 04 18 0000  292.612627  2.413445  93.117918
2018 04 19 0000  292.612272  2.413471  93.084352
2018 04 20 0000  292.611918  2.413497  93.050785
2018 04 21 0000  292.611563  2.413523  93.017219
2018 04 22 0000  292.611208  2.413549  92.983653
2018 04 23 0000  292.610853  2.413576  92.950086
2018 04 24 0000  292.610497  2.413602  92.916520
2018 04 25 0000  292.610141  2.413628  92.882953
2018 04 26 0000  292.609785  2.413655  92.849387
2018 04 27 0000  292.609429  2.413681  92.815820
2018 04 28 0000  292.609072  2.413707  92.782254
2018 04 29 0000  292.608715  2.413734  92.748687
2018 04 30 0000  292.608358  2.413760  92.715121
2018 05 01 0000  292.608001  2.413787  92.681554
2018 05 02 0000  292.607643  2.413813  92.647987
2018 05 03 0000  292.607285  2.413840  92.614421
2018 05 04 0000  292.606927  2.413866  92.580854
2018 05 05 0000  292.606569  2.413893  92.547287
2018 05 06 0000  292.606210  2.413919  92.513720
2018 05 07 0000  292.605851  2.413946  92.480153
2018 05 08 0000  292.605492  2.413972  92.446587
2018 05 09 0000  292.605132  2.413999  92.413020
2018 05 10 0000  292.604773  2.414026  92.379453
2018 05 11 0000  292.604413  2.414052  92.345886
2018 05 12 0000  292.604053  2.414079  92.312319
2018 05 13 0000  292.603692  2.414106  92.278752
2018 05 14 0000  292.603331  2.414132  92.245185
2018 05 15 0000  292.602970  2.414159  92.211618
2018 05 16 0000  292.602609  2.414186  92.178051
2018 05 17 0000  292.602247  2.414212  92.144483
2018 05 18 0000  292.601886  2.414239  92.110916
2018 05 19 0000  292.601524  2.414266  92.077349
2018 05 20 0000  292.601161  2.414293  92.043782
2018 05 21 0000  292.600799  2.414320  92.010215
2018 05 22 0000  292.600436  2.414346  91.976647
2018 05 23 0000  292.600073  2.414373  91.943080
2018 05 24 0000  292.599709  2.414400  91.909513
2018 05 25 0000  292.599346  2.414427  91.875945
2018 05 26 0000  292.598982  2.414454  91.842378
2018 05 27 0000  292.598617  2.414481  91.808810
2018 05 28 0000  292.598253  2.414508  91.775243
2018 05 29 0000  292.597888  2.414535  91.741675
2018 05 30 0000  292.597523  2.414562  91.708108
2018 05 31 0000  292.597158  2.414589  91.674540
2018 06 01 0000  292.596792  2.414616  91.640973
2018 06 02 0000  292.596427  2.414643  91.607405
2018 06 03 0000  292.596061  2.414670  91.573837
2018 06 04 0000  292.595694  2.414697  91.540270
2018 06 05 0000  292.595328  2.414724  91.506702
2018 06 06 0000  292.594961  2.414752  91.473134
2018 06 07 0000  292.594594  2.414779  91.439566
2018 06 08 0000  292.594226  2.414806  91.405999
2018 06 09 0000  292.593858  2.414833  91.372431
2018 06 10 0000  292.593490  2.414860  91.338863
2018 06 11 0000  292.593122  2.414888  91.305295
2018 06 12 0000  292.592754  2.414915  91.271727
2018 06 13 0000  292.592385  2.414942  91.238159
2018 06 14 0000  292.592016  2.414969  91.204591
2018 06 15 0000  292.591647  2.414997  91.171023
2018 06 16 0000  292.591277  2.415024  91.137455
2018 06 17 0000  292.590907  2.415051  91.103887
2018 06 18 0000  292.590537  2.415079  91.070318
2018 06 19 0000  292.590167  2.415106  91.036750
2018 06 20 0000  292.589796  2.415134  91.003182
2018 06 21 0000  292.589425  2.415161  90.969614
2018 06 22 0000  292.589054  2.415188  90.936046
2018 06 23 0000  292.588682  2.415216  90.902477
2018 06 24 0000  292.588311  2.415243  90.868909
